"iso2c","country","year","fertility.rate","life.expectancy","population","GDP.per.capita.Current.USD","15.to.25.yr.female.literacy","iso3c","region","capital","longitude","latitude","income","lending"
"AF","Afghanistan",1963,7.671,33.1273170731707,9339507,80.4230020659073,NA,"AFG","South Asia","Kabul","69.1761","34.5228","Low income","IDA"
"AF","Afghanistan",1967,7.671,35.1700731707317,10221902,163.700788626879,NA,"AFG","South Asia","Kabul","69.1761","34.5228","Low income","IDA"
"AG","Antigua and Barbuda",1978,2.239,68.0226341463415,70508,1061.66043900776,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"AG","Antigua and Barbuda",1963,4.299,62.9925853658537,57368,NA,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"AG","Antigua and Barbuda",1977,2.358,67.730756097561,70223,941.919930454288,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"AG","Antigua and Barbuda",1981,2.098,68.8689512195122,69750,1784.41520809846,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"AG","Antigua and Barbuda",1964,4.25,63.3785853658537,58500,NA,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"AG","Antigua and Barbuda",1980,2.115,68.5919756097561,70301,1565.64863547914,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"AG","Antigua and Barbuda",1972,3.328,66.1882682926829,67205,NA,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"AG","Antigua and Barbuda",1982,2.096,69.1409268292683,68950,2000.75198572204,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"AG","Antigua and Barbuda",1979,2.159,68.3095365853659,70553,1307.39641279195,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"AG","Antigua and Barbuda",1971,3.517,65.8620243902439,66338,NA,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"AG","Antigua and Barbuda",1976,2.514,67.4333902439025,69782,NA,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"AG","Antigua and Barbuda",1989,2.058,70.9228292682927,61967,6025.84758192516,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"AG","Antigua and Barbuda",1990,2.061,71.1629512195122,61906,6325.24090483941,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"AG","Antigua and Barbuda",1965,4.193,63.7560731707317,59653,NA,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"AG","Antigua and Barbuda",1966,4.125,64.1255609756098,60818,NA,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"AG","Antigua and Barbuda",1967,4.042,64.4880731707317,62002,NA,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"AG","Antigua and Barbuda",1968,3.942,64.8421219512195,63176,NA,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"AG","Antigua and Barbuda",1983,2.098,69.4079268292683,67958,2255.3690170917,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"AG","Antigua and Barbuda",1984,2.098,69.6704634146342,66863,2595.02427421436,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"AG","Antigua and Barbuda",1985,2.092,69.928512195122,65744,3070.43927047236,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"AG","Antigua and Barbuda",1973,3.122,66.508,67972,NA,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"AG","Antigua and Barbuda",1974,2.908,66.8217804878049,68655,NA,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"AG","Antigua and Barbuda",1975,2.701,67.1300731707317,69253,NA,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"AG","Antigua and Barbuda",2014,NA,NA,NA,NA,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"AG","Antigua and Barbuda",1961,4.386,62.1954146341464,55403,NA,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"AG","Antigua and Barbuda",1962,4.344,62.5985365853659,56311,NA,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"AG","Antigua and Barbuda",2003,2.268,74.0192195121951,80904,10382.6307170906,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"AG","Antigua and Barbuda",2004,2.246,74.2220487804878,81718,10993.3690531169,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"AG","Antigua and Barbuda",2005,2.224,74.4218536585366,82565,12079.8654817035,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"AG","Antigua and Barbuda",2006,2.203,74.6160975609756,83467,13599.9086171209,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"AG","Antigua and Barbuda",1969,3.824,65.1891951219512,64307,NA,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"AG","Antigua and Barbuda",1970,3.684,65.5293414634146,65369,NA,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"AG","Antigua and Barbuda",2010,2.13,75.3339024390244,87233,13017.3103875487,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"AG","Antigua and Barbuda",2011,2.115,75.5003658536586,88152,12817.8415733094,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"AG","Antigua and Barbuda",2012,2.102,75.6653170731707,89069,13525.616220134,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"AG","Antigua and Barbuda",2013,2.089,75.8292926829268,89985,13342.0849977054,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"AG","Antigua and Barbuda",1988,2.062,70.6797317073171,62538,5415.84780956705,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"AG","Antigua and Barbuda",2000,2.316,73.3972926829268,77648,10094.758886369,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"AG","Antigua and Barbuda",2001,2.305,73.6060731707317,78972,9797.9685397356,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"AG","Antigua and Barbuda",2002,2.288,73.8133902439024,80030,10027.8560434856,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"AG","Antigua and Barbuda",1991,2.073,71.4005853658537,62412,6575.48038263731,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"AG","Antigua and Barbuda",1992,2.096,71.6347073170732,63434,6680.37575242046,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"AG","Antigua and Barbuda",1993,2.128,71.8658536585366,64868,7037.93902963406,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"AG","Antigua and Barbuda",2007,2.183,74.8047804878049,84397,15276.0679948847,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"AG","Antigua and Barbuda",2008,2.164,74.9868780487805,85349,15786.3577997616,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"AG","Antigua and Barbuda",2009,2.146,75.1624146341464,86300,13979.2626925883,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"AG","Antigua and Barbuda",1995,2.208,72.3176829268293,68349,7230.32050882325,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"AG","Antigua and Barbuda",1986,2.082,70.1825609756098,64605,3806.14955426997,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"AG","Antigua and Barbuda",1987,2.07,70.4326341463415,63484,4512.53967952176,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"AG","Antigua and Barbuda",1960,4.425,61.7827317073171,54681,NA,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"AG","Antigua and Barbuda",1999,2.316,73.1860243902439,76041,8572.37332938458,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"AG","Antigua and Barbuda",1996,2.248,72.5388536585366,70245,7702.67014760284,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"AG","Antigua and Barbuda",1997,2.281,72.7575609756098,72232,8027.63098919176,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"AG","Antigua and Barbuda",1994,2.166,72.093,66550,7514.48354706237,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"AG","Antigua and Barbuda",1998,2.304,72.9737804878049,74206,8355.61849563092,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"AL","Albania",1961,6.076,63.2734634146342,1659800,NA,NA,"ALB","Europe & Central Asia (all income levels)","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"AL","Albania",1965,5.594,65.8273902439024,1864791,NA,NA,"ALB","Europe & Central Asia (all income levels)","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"AL","Albania",1962,5.956,64.1628536585366,1711319,NA,NA,"ALB","Europe & Central Asia (all income levels)","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"AL","Albania",1963,5.833,64.8870975609756,1762621,NA,NA,"ALB","Europe & Central Asia (all income levels)","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"AL","Albania",1969,5.16,66.6816097560976,2081695,NA,NA,"ALB","Europe & Central Asia (all income levels)","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"AL","Albania",1966,5.483,66.0893170731707,1914573,NA,NA,"ALB","Europe & Central Asia (all income levels)","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"AL","Albania",1967,5.376,66.2872195121951,1965598,NA,NA,"ALB","Europe & Central Asia (all income levels)","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"AL","Albania",1964,5.711,65.4381951219512,1814135,NA,NA,"ALB","Europe & Central Asia (all income levels)","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"AL","Albania",1960,6.186,62.2543658536585,1608800,NA,NA,"ALB","Europe & Central Asia (all income levels)","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"AL","Albania",1997,2.611,72.8980975609756,3148281,697.594564685119,NA,"ALB","Europe & Central Asia (all income levels)","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"AL","Albania",1998,2.543,73.3265853658537,3128530,871.893653940417,NA,"ALB","Europe & Central Asia (all income levels)","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"AL","Albania",1999,2.467,73.7933902439025,3108778,1104.74355302782,NA,"ALB","Europe & Central Asia (all income levels)","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"AL","Albania",2000,2.383,74.2720731707317,3089027,1193.46622313098,NA,"ALB","Europe & Central Asia (all income levels)","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"AL","Albania",2001,2.291,74.7342195121951,3060173,1336.85914136211,99.4980850219727,"ALB","Europe & Central Asia (all income levels)","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"AL","Albania",2002,2.195,75.1579512195122,3051010,1458.32804719795,NA,"ALB","Europe & Central Asia (all income levels)","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"AL","Albania",2003,2.097,75.5293658536585,3039616,1859.55235195218,NA,"ALB","Europe & Central Asia (all income levels)","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"AL","Albania",1968,5.268,66.4749512195122,2022272,NA,NA,"ALB","Europe & Central Asia (all income levels)","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"AL","Albania",1992,2.867,71.9008048780488,3247039,218.492162347986,NA,"ALB","Europe & Central Asia (all income levels)","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"AL","Albania",1993,2.819,71.9358536585366,3227287,380.527371084275,NA,"ALB","Europe & Central Asia (all income levels)","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"AL","Albania",1994,2.772,72.0419512195122,3207536,619.064922738647,NA,"ALB","Europe & Central Asia (all income levels)","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"AL","Albania",1995,2.723,72.2360243902439,3187784,760.559358246866,NA,"ALB","Europe & Central Asia (all income levels)","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"AL","Albania",1996,2.67,72.5274146341463,3168033,951.132091437492,NA,"ALB","Europe & Central Asia (all income levels)","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"AL","Albania",1972,4.809,67.5859512195122,2243126,NA,NA,"ALB","Europe & Central Asia (all income levels)","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"AL","Albania",1973,4.677,67.9579512195122,2296752,NA,NA,"ALB","Europe & Central Asia (all income levels)","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"AL","Albania",1984,3.297,71.2065365853659,2904429,662.520052309054,NA,"ALB","Europe & Central Asia (all income levels)","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"AL","Albania",1985,3.233,71.4712195121951,2964762,662.914792567128,NA,"ALB","Europe & Central Asia (all income levels)","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"AL","Albania",1986,3.177,71.6975609756098,3022635,719.157295703914,NA,"ALB","Europe & Central Asia (all income levels)","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"AL","Albania",1987,3.126,71.8619512195122,3083605,699.384292086697,NA,"ALB","Europe & Central Asia (all income levels)","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"AL","Albania",1988,3.075,71.9532926829268,3142336,676.566732520011,NA,"ALB","Europe & Central Asia (all income levels)","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"AL","Albania",2004,2.004,75.839,3026939,2466.00507977909,NA,"ALB","Europe & Central Asia (all income levels)","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"AL","Albania",2005,1.919,76.0893902439024,3011487,2781.51072674116,NA,"ALB","Europe & Central Asia (all income levels)","Tirane","19.8172","41.3317","Upper middle income","IBRD"
